recorded;PM2_5 μg/m3;CO2 ppm;HUMIDITY %;TEMP °C;VOC ppb;PRESSURE hPa;PM1 μg/m3;PM10 μg/m3;SOUND_LEVEL_A dBSPL;LIGHT %
2025-03-11T19:13:39;19.00;;;;353.00;999.48;18.00;26.00;43.00;
2025-03-11T19:18:33;;539.00;31.35;21.62;;;;;;45.00
2025-03-11T19:18:35;;;;;345.00;999.46;;;39.00;
2025-03-11T19:23:37;;552.00;31.32;21.47;;;;;;45.00
2025-03-11T19:23:39;15.00;;;;359.00;999.54;14.00;15.00;40.00;
2025-03-11T19:28:33;;555.00;31.26;21.60;;;;;;45.00
2025-03-11T19:28:35;;;;;370.00;999.48;;;51.00;
2025-03-11T19:33:37;;543.00;31.11;21.60;;;;;;0.00
2025-03-11T19:33:39;15.00;;;;367.00;999.48;15.00;15.00;38.00;
2025-03-11T19:38:33;;530.00;31.16;21.67;;;;;;0.00
2025-03-11T19:38:35;;;;;373.00;999.56;;;38.00;
2025-03-11T19:43:37;;525.00;31.24;21.60;;;;;;0.00
2025-03-11T19:43:39;15.00;;;;367.00;999.64;15.00;15.00;38.00;
2025-03-11T19:48:33;;530.00;31.20;21.60;;;;;;0.00
2025-03-11T19:48:35;;;;;367.00;999.56;;;38.00;
2025-03-11T19:53:37;;529.00;31.16;21.34;;;;;;0.00
2025-03-11T19:53:39;16.00;;;;345.00;999.60;16.00;16.00;38.00;
2025-03-11T19:58:33;;514.00;31.16;21.60;;;;;;0.00
2025-03-11T19:58:35;;;;;356.00;999.56;;;38.00;
2025-03-11T20:03:37;;513.00;31.24;21.54;;;;;;0.00
2025-03-11T20:03:39;18.00;;;;356.00;999.50;18.00;18.00;38.00;
2025-03-11T20:08:33;;513.00;31.13;21.35;;;;;;0.00
2025-03-11T20:08:35;;;;;345.00;999.48;;;38.00;
2025-03-11T20:28:33;;499.00;31.18;21.44;;;;;;0.00
2025-03-11T20:28:35;;;;;359.00;999.54;;;38.00;
2025-03-11T20:33:37;;496.00;31.08;21.35;;;;;;0.00
2025-03-11T20:33:39;19.00;;;;356.00;999.54;19.00;19.00;38.00;
2025-03-11T20:38:33;;494.00;31.09;21.40;;;;;;0.00
2025-03-11T20:38:35;;;;;353.00;999.52;;;39.00;
2025-03-11T20:43:37;;496.00;31.17;21.46;;;;;;0.00
2025-03-11T20:43:39;15.00;;;;356.00;999.50;14.00;22.00;38.00;
2025-03-11T20:48:33;;508.00;31.10;21.35;;;;;;0.00
2025-03-11T20:48:35;;;;;335.00;999.46;;;38.00;
2025-03-11T20:53:37;;505.00;31.19;21.35;;;;;;0.00
2025-03-11T20:53:39;18.00;;;;367.00;999.44;18.00;18.00;39.00;
2025-03-11T20:58:33;;501.00;31.04;21.37;;;;;;0.00
2025-03-11T20:58:35;;;;;362.00;999.42;;;38.00;
2025-03-11T21:03:37;;500.00;31.01;21.35;;;;;;0.00
2025-03-11T21:03:39;19.00;;;;342.00;999.44;19.00;19.00;38.00;
2025-03-11T21:08:32;;490.00;31.19;21.47;;;;;;0.00
2025-03-11T21:08:34;;;;;328.00;999.48;;;39.00;
2025-03-11T21:13:37;;487.00;30.94;21.35;;;;;;0.00
2025-03-11T21:13:39;11.00;;;;359.00;999.50;11.00;11.00;38.00;
2025-03-11T21:18:33;;488.00;30.97;21.35;;;;;;0.00
2025-03-11T21:18:35;;;;;335.00;999.46;;;38.00;
2025-03-11T21:23:37;;489.00;31.07;21.35;;;;;;0.00
2025-03-11T21:23:39;14.00;;;;359.00;999.50;13.00;21.00;38.00;
2025-03-11T21:38:33;;492.00;31.14;21.35;;;;;;0.00
2025-03-11T21:38:35;;;;;342.00;999.56;;;39.00;
2025-03-11T21:43:37;;483.00;30.99;21.22;;;;;;0.00
2025-03-11T21:43:39;14.00;;;;339.00;999.56;14.00;14.00;40.00;
2025-03-11T22:03:37;;476.00;30.96;21.37;;;;;;0.00
2025-03-11T22:03:39;12.00;;;;335.00;999.60;12.00;12.00;39.00;
2025-03-11T22:08:33;;475.00;31.01;21.35;;;;;;0.00
2025-03-11T22:08:35;;;;;342.00;999.58;;;39.00;
2025-03-11T22:13:37;;482.00;30.96;21.35;;;;;;0.00
2025-03-11T22:13:39;14.00;;;;356.00;999.56;14.00;14.00;38.00;
2025-03-11T22:18:32;;479.00;30.99;21.33;;;;;;0.00
2025-03-11T22:18:34;;;;;359.00;999.56;;;38.00;
2025-03-11T22:23:37;;469.00;30.98;21.28;;;;;;0.00
2025-03-11T22:23:39;17.00;;;;342.00;999.54;17.00;17.00;38.00;
2025-03-11T22:28:33;;479.00;31.02;21.22;;;;;;0.00
2025-03-11T22:28:35;;;;;342.00;999.56;;;38.00;
2025-03-11T22:33:36;;482.00;31.05;21.35;;;;;;0.00
2025-03-11T22:33:38;18.00;;;;332.00;999.56;18.00;18.00;38.00;
2025-03-11T22:38:33;;480.00;31.00;21.22;;;;;;0.00
2025-03-11T22:38:35;;;;;353.00;999.56;;;38.00;
2025-03-11T22:43:37;;482.00;30.99;21.22;;;;;;0.00
2025-03-11T22:43:39;16.00;;;;315.00;999.54;16.00;16.00;38.00;
2025-03-11T22:48:32;;482.00;30.98;21.22;;;;;;0.00
2025-03-11T22:48:34;;;;;328.00;999.52;;;38.00;
2025-03-11T22:53:37;;478.00;31.04;21.22;;;;;;0.00
2025-03-11T22:53:39;12.00;;;;325.00;999.58;12.00;12.00;38.00;
2025-03-11T22:58:33;;464.00;30.98;21.22;;;;;;0.00
2025-03-11T22:58:35;;;;;315.00;999.56;;;38.00;
2025-03-11T23:03:37;;470.00;31.06;21.35;;;;;;0.00
2025-03-11T23:03:39;14.00;;;;342.00;999.56;14.00;14.00;38.00;
2025-03-11T23:08:33;;473.00;31.04;21.22;;;;;;0.00
2025-03-11T23:08:35;;;;;335.00;999.56;;;39.00;
2025-03-11T23:13:37;;466.00;31.01;21.35;;;;;;0.00
2025-03-11T23:13:39;13.00;;;;328.00;999.54;13.00;13.00;38.00;
2025-03-11T23:18:33;;465.00;30.94;21.16;;;;;;0.00
2025-03-11T23:18:35;;;;;328.00;999.48;;;38.00;
2025-03-11T23:23:37;;454.00;30.99;21.28;;;;;;0.00
2025-03-11T23:23:39;13.00;;;;318.00;999.50;12.00;20.00;39.00;
2025-03-11T23:38:32;;469.00;30.95;21.22;;;;;;0.00
2025-03-11T23:38:34;;;;;304.00;999.44;;;38.00;
2025-03-11T23:43:36;;462.00;30.90;21.22;;;;;;0.00
2025-03-11T23:43:38;10.00;;;;318.00;999.46;10.00;10.00;39.00;
2025-03-11T23:48:32;;452.00;30.97;21.12;;;;;;0.00
2025-03-11T23:48:34;;;;;325.00;999.46;;;39.00;
2025-03-11T23:53:36;;457.00;30.90;21.10;;;;;;0.00
2025-03-11T23:53:38;13.00;;;;335.00;999.46;13.00;13.00;38.00;
2025-03-11T23:58:31;;447.00;30.89;21.12;;;;;;0.00
2025-03-11T23:58:33;;;;;325.00;999.44;;;38.00;
2025-03-12T00:03:36;;448.00;30.93;21.32;;;;;;0.00
2025-03-12T00:03:38;13.00;;;;311.00;999.48;13.00;13.00;39.00;
2025-03-12T00:08:32;;462.00;30.91;21.09;;;;;;0.00
2025-03-12T00:08:34;;;;;311.00;999.44;;;39.00;
2025-03-12T00:13:36;;457.00;30.96;21.03;;;;;;0.00
2025-03-12T00:13:38;15.00;;;;315.00;999.36;14.00;22.00;38.00;
2025-03-12T00:18:32;;456.00;30.87;21.15;;;;;;0.00
2025-03-12T00:18:34;;;;;311.00;999.44;;;38.00;
2025-03-12T00:23:36;;465.00;30.87;21.22;;;;;;0.00
2025-03-12T00:23:38;12.00;;;;311.00;999.40;12.00;12.00;39.00;
2025-03-12T00:28:32;;461.00;30.90;21.35;;;;;;0.00
2025-03-12T00:28:34;;;;;311.00;999.30;;;39.00;
2025-03-12T00:48:33;;456.00;30.88;21.22;;;;;;0.00
2025-03-12T00:48:35;;;;;308.00;999.14;;;38.00;
2025-03-12T00:53:37;;458.00;30.80;21.22;;;;;;0.00
2025-03-12T00:53:39;12.00;;;;304.00;999.12;12.00;12.00;38.00;
2025-03-12T00:58:33;;449.00;30.89;21.35;;;;;;0.00
2025-03-12T00:58:35;;;;;335.00;999.06;;;38.00;
2025-03-12T01:03:37;;450.00;30.79;21.09;;;;;;0.00
2025-03-12T01:03:39;12.00;;;;287.00;999.02;9.00;19.00;38.00;
2025-03-12T01:08:33;;456.00;30.94;21.35;;;;;;0.00
2025-03-12T01:08:35;;;;;304.00;999.08;;;38.00;
2025-03-12T01:13:37;;458.00;30.84;21.15;;;;;;0.00
2025-03-12T01:13:39;12.00;;;;311.00;999.00;12.00;12.00;39.00;
2025-03-12T01:18:33;;456.00;30.86;21.09;;;;;;0.00
2025-03-12T01:18:35;;;;;281.00;999.00;;;38.00;
2025-03-12T01:23:38;;452.00;30.78;21.15;;;;;;0.00
2025-03-12T01:23:40;15.00;;;;277.00;999.00;15.00;15.00;39.00;
2025-03-12T01:48:33;;462.00;30.77;21.09;;;;;;0.00
2025-03-12T01:48:35;;;;;311.00;998.82;;;39.00;
2025-03-12T01:53:37;;464.00;30.77;21.12;;;;;;0.00
2025-03-12T01:53:39;7.00;;;;290.00;998.84;7.00;7.00;38.00;
2025-03-12T01:58:33;;457.00;30.68;21.19;;;;;;0.00
2025-03-12T01:58:35;;;;;315.00;998.84;;;38.00;
2025-03-12T02:03:37;;448.00;30.81;21.21;;;;;;0.00
2025-03-12T02:03:39;8.00;;;;284.00;998.88;8.00;8.00;39.00;
2025-03-12T02:18:32;;436.00;30.65;21.22;;;;;;0.00
2025-03-12T02:18:34;;;;;277.00;998.74;;;38.00;
2025-03-12T02:23:37;;430.00;30.70;21.11;;;;;;0.00
2025-03-12T02:23:39;10.00;;;;290.00;998.76;10.00;10.00;38.00;
2025-03-12T02:28:33;;426.00;30.70;21.09;;;;;;0.00
2025-03-12T02:28:35;;;;;290.00;998.74;;;38.00;
2025-03-12T02:33:37;;432.00;30.71;21.09;;;;;;0.00
2025-03-12T02:33:39;12.00;;;;284.00;998.78;11.00;19.00;39.00;
2025-03-12T02:38:33;;432.00;30.72;21.12;;;;;;0.00
2025-03-12T02:38:35;;;;;284.00;998.80;;;38.00;
2025-03-12T02:43:37;;421.00;30.78;21.10;;;;;;0.00
2025-03-12T02:43:39;13.00;;;;290.00;998.72;13.00;13.00;38.00;
2025-03-12T02:48:33;;424.00;30.82;21.22;;;;;;0.00
2025-03-12T02:48:35;;;;;277.00;998.66;;;38.00;
2025-03-12T02:53:37;;436.00;30.73;21.09;;;;;;0.00
2025-03-12T02:53:39;11.00;;;;290.00;998.62;11.00;11.00;40.00;
2025-03-12T02:58:33;;437.00;30.73;21.12;;;;;;0.00
2025-03-12T02:58:35;;;;;290.00;998.68;;;38.00;
2025-03-12T03:03:37;;433.00;30.71;21.06;;;;;;0.00
2025-03-12T03:03:39;14.00;;;;298.00;998.68;14.00;14.00;38.00;
2025-03-12T03:08:33;;424.00;30.80;21.10;;;;;;0.00
2025-03-12T03:08:35;;;;;284.00;998.70;;;38.00;
2025-03-12T03:13:37;;422.00;30.74;21.15;;;;;;0.00
2025-03-12T03:13:39;16.00;;;;281.00;998.66;16.00;16.00;38.00;
2025-03-12T03:18:33;;425.00;30.73;21.09;;;;;;0.00
2025-03-12T03:18:35;;;;;270.00;998.66;;;38.00;
2025-03-12T03:23:37;;432.00;30.73;21.09;;;;;;0.00
2025-03-12T03:23:39;15.00;;;;256.00;998.74;15.00;15.00;38.00;
2025-03-12T03:28:32;;440.00;30.74;21.15;;;;;;0.00
2025-03-12T03:28:34;;;;;284.00;998.78;;;38.00;
2025-03-12T03:43:37;;411.00;30.57;21.10;;;;;;0.00
2025-03-12T03:43:39;13.00;;;;281.00;998.74;13.00;13.00;38.00;
2025-03-12T03:58:33;;421.00;30.61;21.12;;;;;;0.00
2025-03-12T03:58:35;;;;;284.00;998.72;;;39.00;
2025-03-12T04:03:37;;427.00;30.67;21.03;;;;;;0.00
2025-03-12T04:03:39;13.00;;;;267.00;998.72;13.00;13.00;38.00;
2025-03-12T04:08:33;;423.00;30.60;21.11;;;;;;0.00
2025-03-12T04:08:35;;;;;264.00;998.72;;;38.00;
2025-03-12T04:13:38;;416.00;30.63;21.09;;;;;;0.00
2025-03-12T04:13:40;14.00;;;;281.00;998.72;14.00;14.00;38.00;
2025-03-12T04:18:33;;425.00;30.69;21.15;;;;;;0.00
2025-03-12T04:18:35;;;;;246.00;998.80;;;38.00;
2025-03-12T04:23:37;;433.00;30.58;21.15;;;;;;0.00
2025-03-12T04:23:39;8.00;;;;259.00;998.92;8.00;8.00;38.00;
2025-03-12T04:28:33;;428.00;30.59;21.09;;;;;;0.00
2025-03-12T04:28:35;;;;;250.00;998.98;;;38.00;
2025-03-12T04:33:37;;419.00;30.49;21.06;;;;;;0.00
2025-03-12T04:33:39;14.00;;;;256.00;998.94;14.00;14.00;38.00;
2025-03-12T04:38:33;;422.00;30.62;21.03;;;;;;0.00
2025-03-12T04:38:35;;;;;253.00;998.94;;;38.00;
2025-03-12T04:43:37;;418.00;30.57;21.15;;;;;;0.00
2025-03-12T04:43:39;11.00;;;;270.00;999.02;11.00;11.00;38.00;
2025-03-12T04:48:33;;410.00;30.58;21.03;;;;;;0.00
2025-03-12T04:48:35;;;;;253.00;999.08;;;38.00;
2025-03-12T04:53:37;;416.00;30.67;21.06;;;;;;0.00
2025-03-12T04:53:39;11.00;;;;239.00;999.08;11.00;11.00;38.00;
2025-03-12T04:58:33;;426.00;30.63;21.15;;;;;;0.00
2025-03-12T04:58:35;;;;;236.00;999.14;;;38.00;
2025-03-12T05:03:37;;422.00;30.58;21.09;;;;;;0.00
2025-03-12T05:03:39;15.00;;;;253.00;998.32;15.00;15.00;45.00;
2025-03-12T05:08:32;;416.00;29.47;21.09;;;;;;0.00
2025-03-12T05:08:34;;;;;219.00;999.28;;;43.00;
2025-03-12T05:13:37;;422.00;29.42;21.03;;;;;;0.00
2025-03-12T05:13:39;17.00;;;;166.00;999.32;17.00;17.00;43.00;
2025-03-12T05:18:33;;422.00;29.32;20.97;;;;;;0.00
2025-03-12T05:18:35;;;;;153.00;999.40;;;43.00;
2025-03-12T05:23:38;;418.00;28.90;20.97;;;;;;0.00
2025-03-12T05:23:40;17.00;;;;118.00;999.40;17.00;17.00;43.00;
2025-03-12T05:28:33;;428.00;28.70;21.03;;;;;;39.00
2025-03-12T05:28:35;;;;;97.00;999.42;;;43.00;
2025-03-12T05:33:37;;434.00;28.69;21.06;;;;;;45.00
2025-03-12T05:33:39;14.00;;;;91.00;999.46;14.00;14.00;43.00;
2025-03-12T05:38:33;;437.00;28.53;21.06;;;;;;45.00
2025-03-12T05:38:35;;;;;59.00;999.48;;;43.00;
2025-03-12T05:43:37;;446.00;28.06;21.09;;;;;;45.00
2025-03-12T05:43:39;16.00;;;;46.00;999.54;16.00;16.00;44.00;
2025-03-12T05:48:33;;443.00;28.00;21.08;;;;;;39.00
2025-03-12T05:48:35;;;;;46.00;999.54;;;46.00;
2025-03-12T05:53:37;;425.00;28.09;21.14;;;;;;45.00
2025-03-12T05:53:39;22.00;;;;46.00;999.58;22.00;22.00;44.00;
2025-03-12T05:58:33;;425.00;28.02;21.22;;;;;;46.00
2025-03-12T05:58:35;;;;;46.00;999.56;;;45.00;
2025-03-12T06:03:37;;437.00;27.67;21.09;;;;;;13.00
2025-03-12T06:03:39;18.00;;;;46.00;999.60;18.00;18.00;46.00;
2025-03-12T06:23:37;;472.00;27.99;21.35;;;;;;13.00
2025-03-12T06:23:40;22.00;;;;46.00;999.82;22.00;22.00;51.00;
2025-03-12T06:28:33;;480.00;28.10;21.35;;;;;;18.00
2025-03-12T06:28:35;;;;;50.00;999.76;;;48.00;
2025-03-12T06:33:38;;491.00;28.13;21.35;;;;;;18.00
2025-03-12T06:33:40;25.00;;;;52.00;999.72;25.00;25.00;54.00;
2025-03-12T06:38:33;;488.00;27.88;21.35;;;;;;18.00
2025-03-12T06:38:35;;;;;59.00;999.76;;;53.00;
2025-03-12T06:43:37;;489.00;28.00;21.28;;;;;;21.00
2025-03-12T06:43:39;24.00;;;;46.00;999.74;23.00;24.00;62.00;
2025-03-12T06:48:34;;502.00;28.11;21.47;;;;;;21.00
2025-03-12T06:48:36;;;;;59.00;999.72;;;54.00;
2025-03-12T06:53:37;;506.00;28.08;21.41;;;;;;21.00
2025-03-12T06:53:39;21.00;;;;46.00;999.78;21.00;21.00;60.00;
2025-03-12T06:58:33;;522.00;27.93;21.37;;;;;;21.00
2025-03-12T06:58:35;;;;;46.00;999.78;;;55.00;
2025-03-12T07:03:38;;529.00;27.94;21.47;;;;;;21.00
2025-03-12T07:03:40;24.00;;;;46.00;999.84;24.00;24.00;55.00;
2025-03-12T07:18:34;;525.00;27.95;21.60;;;;;;25.00
2025-03-12T07:18:36;;;;;48.00;999.76;;;55.00;
2025-03-12T07:23:37;;531.00;28.06;21.60;;;;;;25.00
2025-03-12T07:23:39;21.00;;;;52.00;999.80;21.00;21.00;61.00;
2025-03-12T07:28:33;;540.00;28.02;21.40;;;;;;25.00
2025-03-12T07:28:35;;;;;50.00;999.84;;;58.00;
2025-03-12T07:33:38;;536.00;28.05;21.60;;;;;;25.00
2025-03-12T07:33:40;26.00;;;;58.00;999.90;25.00;33.00;61.00;
2025-03-12T07:38:33;;537.00;27.82;21.35;;;;;;28.00
2025-03-12T07:38:35;;;;;48.00;999.84;;;54.00;
2025-03-12T07:43:38;;545.00;28.09;21.60;;;;;;29.00
2025-03-12T07:43:40;24.00;;;;48.00;999.82;24.00;24.00;58.00;
2025-03-12T07:48:34;;542.00;27.89;21.61;;;;;;30.00
2025-03-12T07:48:36;;;;;46.00;999.74;;;59.00;
2025-03-12T07:53:37;;547.00;27.93;21.60;;;;;;32.00
2025-03-12T07:53:39;21.00;;;;46.00;999.80;20.00;28.00;58.00;
2025-03-12T07:58:34;;545.00;28.01;21.60;;;;;;32.00
2025-03-12T07:58:36;;;;;48.00;999.84;;;54.00;
2025-03-12T08:03:38;;551.00;27.99;21.48;;;;;;33.00
2025-03-12T08:03:40;23.00;;;;50.00;999.84;23.00;23.00;50.00;
2025-03-12T08:08:33;;556.00;27.84;21.53;;;;;;33.00
2025-03-12T08:08:35;;;;;58.00;999.74;;;50.00;
2025-03-12T08:13:38;;543.00;27.85;21.60;;;;;;33.00
2025-03-12T08:13:40;24.00;;;;50.00;999.78;23.00;24.00;53.00;
2025-03-12T08:18:33;;547.00;27.95;21.60;;;;;;31.00
2025-03-12T08:18:35;;;;;52.00;999.70;;;50.00;
2025-03-12T08:23:37;;553.00;27.88;21.65;;;;;;31.00
2025-03-12T08:23:39;24.00;;;;46.00;999.72;23.00;31.00;52.00;
2025-03-12T08:38:32;;566.00;28.04;21.71;;;;;;32.00
2025-03-12T08:38:34;;;;;67.00;999.80;;;62.00;
2025-03-12T08:43:37;;568.00;28.15;21.63;;;;;;33.00
2025-03-12T08:43:39;21.00;;;;58.00;999.86;21.00;21.00;52.00;
2025-03-12T08:48:33;;577.00;28.14;21.60;;;;;;35.00
2025-03-12T08:48:35;;;;;63.00;999.82;;;46.00;
2025-03-12T08:53:37;;561.00;27.95;21.69;;;;;;34.00
2025-03-12T08:53:39;26.00;;;;56.00;999.82;23.00;41.00;50.00;
2025-03-12T08:58:33;;556.00;27.77;21.60;;;;;;30.00
2025-03-12T08:58:35;;;;;56.00;999.76;;;58.00;
2025-03-12T09:03:37;;568.00;28.16;21.83;;;;;;33.00
2025-03-12T09:03:39;24.00;;;;46.00;999.78;24.00;24.00;57.00;
2025-03-12T09:08:33;;560.00;28.01;21.60;;;;;;32.00
2025-03-12T09:08:35;;;;;46.00;999.72;;;62.00;
2025-03-12T09:13:37;;575.00;28.08;21.71;;;;;;30.00
2025-03-12T09:13:39;27.00;;;;46.00;999.84;26.00;27.00;53.00;
2025-03-12T09:18:33;;585.00;28.34;21.58;;;;;;33.00
2025-03-12T09:18:35;;;;;48.00;999.70;;;59.00;
2025-03-12T09:23:37;;571.00;28.35;21.65;;;;;;33.00
2025-03-12T09:23:39;27.00;;;;54.00;999.84;26.00;34.00;57.00;
2025-03-12T09:28:33;;562.00;28.26;21.71;;;;;;33.00
2025-03-12T09:28:35;;;;;46.00;999.88;;;60.00;
2025-03-12T09:33:37;;561.00;28.34;21.60;;;;;;33.00
2025-03-12T09:33:39;21.00;;;;50.00;999.82;21.00;21.00;60.00;
2025-03-12T09:38:33;;561.00;28.40;21.71;;;;;;35.00
2025-03-12T09:38:35;;;;;46.00;999.96;;;63.00;
2025-03-12T09:43:37;;560.00;28.99;21.78;;;;;;35.00
2025-03-12T09:43:39;32.00;;;;46.00;1000.04;31.00;39.00;63.00;
2025-03-12T09:48:32;;578.00;28.67;21.85;;;;;;35.00
2025-03-12T09:48:34;;;;;48.00;1000.04;;;64.00;
2025-03-12T09:53:37;;596.00;28.75;21.65;;;;;;35.00
2025-03-12T09:53:39;33.00;;;;61.00;1000.06;33.00;33.00;59.00;
2025-03-12T09:58:33;;584.00;28.59;21.86;;;;;;37.00
2025-03-12T09:58:35;;;;;63.00;1000.00;;;62.00;
2025-03-12T10:18:33;;601.00;28.92;21.87;;;;;;37.00
2025-03-12T10:18:35;;;;;69.00;999.82;;;56.00;
2025-03-12T10:23:37;;591.00;28.85;21.85;;;;;;37.00
2025-03-12T10:23:39;28.00;;;;58.00;999.74;27.00;35.00;57.00;
2025-03-12T10:28:32;;608.00;28.91;21.84;;;;;;36.00
2025-03-12T10:28:34;;;;;46.00;999.76;;;57.00;
2025-03-12T10:33:37;;621.00;28.97;21.84;;;;;;34.00
2025-03-12T10:33:39;27.00;;;;65.00;999.84;26.00;34.00;59.00;
2025-03-12T10:38:33;;624.00;29.10;21.97;;;;;;33.00
2025-03-12T10:38:35;;;;;63.00;999.78;;;56.00;
2025-03-12T10:43:36;;621.00;29.06;21.97;;;;;;35.00
2025-03-12T10:43:38;21.00;;;;76.00;999.78;21.00;21.00;54.00;
2025-03-12T10:48:33;;617.00;28.96;22.04;;;;;;35.00
2025-03-12T10:48:35;;;;;71.00;999.76;;;56.00;
2025-03-12T11:13:37;;588.00;28.86;22.10;;;;;;35.00
2025-03-12T11:13:39;29.00;;;;65.00;999.78;29.00;29.00;62.00;
2025-03-12T11:23:37;;590.00;28.66;21.97;;;;;;32.00
2025-03-12T11:23:39;33.00;;;;67.00;999.84;33.00;33.00;53.00;
2025-03-12T11:28:33;;584.00;28.85;21.85;;;;;;31.00
2025-03-12T11:28:35;;;;;46.00;999.84;;;59.00;
2025-03-12T11:33:37;;568.00;28.58;21.86;;;;;;33.00
2025-03-12T11:33:39;29.00;;;;52.00;999.76;29.00;29.00;57.00;
2025-03-12T11:38:33;;564.00;28.59;21.97;;;;;;35.00
2025-03-12T11:38:35;;;;;50.00;999.82;;;54.00;
2025-03-12T11:43:38;;566.00;28.56;21.82;;;;;;36.00
2025-03-12T11:43:40;30.00;;;;54.00;999.78;30.00;30.00;52.00;
2025-03-12T11:48:33;;559.00;28.66;21.90;;;;;;38.00
2025-03-12T11:48:35;;;;;52.00;999.70;;;56.00;
2025-03-12T11:53:37;;555.00;28.59;21.97;;;;;;38.00
2025-03-12T11:53:39;33.00;;;;61.00;999.78;32.00;33.00;52.00;
2025-03-12T11:58:34;;566.00;28.72;21.90;;;;;;38.00
2025-03-12T11:58:36;;;;;48.00;999.76;;;61.00;
2025-03-12T12:03:37;;572.00;28.87;21.97;;;;;;37.00
2025-03-12T12:03:39;34.00;;;;52.00;999.72;33.00;41.00;64.00;
2025-03-12T12:08:33;;566.00;28.76;21.97;;;;;;37.00
2025-03-12T12:08:35;;;;;46.00;999.66;;;64.00;
2025-03-12T12:13:38;;570.00;28.91;22.10;;;;;;36.00
2025-03-12T12:13:40;34.00;;;;50.00;999.64;33.00;34.00;56.00;
2025-03-12T12:18:33;;575.00;28.84;21.84;;;;;;39.00
2025-03-12T12:18:35;;;;;46.00;999.62;;;52.00;
2025-03-12T12:23:37;;570.00;29.03;22.10;;;;;;39.00
2025-03-12T12:23:39;41.00;;;;61.00;999.58;40.00;48.00;58.00;
2025-03-12T12:28:33;;562.00;28.86;22.10;;;;;;39.00
2025-03-12T12:28:35;;;;;61.00;999.44;;;53.00;
2025-03-12T12:33:37;;563.00;28.87;21.97;;;;;;39.00
2025-03-12T12:33:39;38.00;;;;52.00;999.34;38.00;38.00;60.00;
2025-03-12T12:38:33;;570.00;29.16;22.10;;;;;;40.00
2025-03-12T12:38:35;;;;;56.00;999.24;;;58.00;
2025-03-12T12:48:33;;613.00;29.19;22.12;;;;;;40.00
2025-03-12T12:48:35;;;;;75.00;999.08;;;57.00;
2025-03-12T13:03:37;;586.00;29.20;22.04;;;;;;40.00
2025-03-12T13:03:39;36.00;;;;63.00;999.00;35.00;36.00;60.00;
2025-03-12T13:23:37;;605.00;28.99;22.13;;;;;;38.00
2025-03-12T13:23:40;37.00;;;;71.00;999.12;34.00;52.00;62.00;
2025-03-12T13:28:33;;608.00;29.19;22.10;;;;;;37.00
2025-03-12T13:28:35;;;;;71.00;999.06;;;63.00;
2025-03-12T13:33:37;;613.00;29.13;22.10;;;;;;37.00
2025-03-12T13:33:39;32.00;;;;75.00;999.04;32.00;32.00;58.00;
2025-03-12T13:38:33;;614.00;29.05;22.10;;;;;;38.00
2025-03-12T13:38:35;;;;;86.00;998.98;;;60.00;
2025-03-12T13:43:37;;603.00;29.05;22.12;;;;;;35.00
2025-03-12T13:43:39;38.00;;;;89.00;999.02;38.00;38.00;58.00;
2025-03-12T13:48:32;;597.00;29.13;22.22;;;;;;35.00
2025-03-12T13:48:34;;;;;82.00;999.04;;;59.00;
2025-03-12T14:03:37;;607.00;29.13;22.10;;;;;;35.00
2025-03-12T14:03:39;35.00;;;;82.00;999.04;35.00;35.00;58.00;
2025-03-12T14:08:33;;602.00;29.11;22.14;;;;;;35.00
2025-03-12T14:08:35;;;;;101.00;999.00;;;64.00;
2025-03-12T14:13:37;;603.00;29.06;22.10;;;;;;35.00
2025-03-12T14:13:39;47.00;;;;75.00;998.88;47.00;47.00;50.00;
2025-03-12T14:28:33;;549.00;29.06;22.10;;;;;;33.00
2025-03-12T14:28:35;;;;;48.00;998.86;;;49.00;
2025-03-12T14:33:37;;535.00;28.96;22.07;;;;;;33.00
2025-03-12T14:33:39;40.00;;;;46.00;998.86;40.00;40.00;54.00;
2025-03-12T14:38:33;;542.00;29.05;22.10;;;;;;34.00
2025-03-12T14:38:35;;;;;46.00;998.84;;;52.00;
2025-03-12T14:43:37;;544.00;28.92;22.04;;;;;;33.00
2025-03-12T14:43:39;44.00;;;;46.00;998.94;43.00;51.00;45.00;
2025-03-12T14:48:33;;533.00;29.21;21.97;;;;;;31.00
2025-03-12T14:48:35;;;;;46.00;998.92;;;44.00;
2025-03-12T14:53:37;;522.00;29.25;21.97;;;;;;31.00
2025-03-12T14:53:39;40.00;;;;46.00;998.98;39.00;40.00;44.00;
2025-03-12T14:58:32;;522.00;29.40;21.91;;;;;;29.00
2025-03-12T14:58:34;;;;;46.00;998.94;;;48.00;
2025-03-12T15:03:37;;516.00;29.34;21.84;;;;;;26.00
2025-03-12T15:03:39;37.00;;;;65.00;998.82;37.00;37.00;40.00;
2025-03-12T15:08:33;;516.00;29.44;21.87;;;;;;25.00
2025-03-12T15:08:35;;;;;88.00;998.86;;;47.00;
2025-03-12T15:13:37;;516.00;29.56;21.84;;;;;;23.00
2025-03-12T15:13:39;37.00;;;;108.00;998.90;36.00;44.00;44.00;
2025-03-12T15:18:33;;515.00;29.55;22.09;;;;;;23.00
2025-03-12T15:18:35;;;;;123.00;998.92;;;46.00;
2025-03-12T15:23:37;;520.00;29.69;22.10;;;;;;21.00
